mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5052396297454834,0.15081711495603883,0.0074288368225097655,0.0010376178756139273,0.65,1.0,0.0,400,3,5,0.05,0.65,"{'subsample': 0.65, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 400, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.65}",-6.569250570185382,-5.978207336456375,-7.149755138701244,-5.4260656728123795,-5.3709448679759095,-6.0988447172262585,0.6815742940051485,19,-0.06987738458118302,-0.23450565147776664,-0.36954907052266495,-0.5950059320466435,-0.7390704367957571,-0.4016016950848031,0.24094805548761522
2.1992761135101317,0.9321000356822159,0.015125274658203125,0.005440350920911009,1.0,1.0,1.0,800,1,6,0.03,0.8,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 800, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.03, 'colsample_bytree': 0.8}",-6.229973388059994,-5.82821498406967,-7.06932943457123,-5.756422433473188,-5.17714146758345,-6.012216341551506,0.6263454782842661,15,-0.09657933195907725,-0.10605805109942408,-0.09997041511441003,-0.11032524524992388,-0.14926782431829647,-0.11244017354822633,0.019018630030654297
0.14322366714477539,0.026575928282458607,0.007660388946533203,0.0013919572936935156,0.65,2.0,0.01,150,1,3,0.03,1.0,"{'subsample': 0.65, 'reg_lambda': 2.0, 'reg_alpha': 0.01, 'n_estimators': 150, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",-5.713131023894575,-5.766323595457148,-6.224444909254949,-5.1863689475091315,-5.209011282715762,-5.619855951766313,0.3879136868410796,2,-3.1044185496940524,-3.6212803649638614,-3.9737717349801014,-3.9352605902458313,-4.094139059174841,-3.745774059811737,0.35667403277911247
0.7240641117095947,0.2811411331156136,0.0076866626739501955,0.000699929145081004,1.0,1.0,0.01,150,1,6,0.01,1.0,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.01, 'n_estimators': 150, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",-5.714517744866469,-5.986424544297603,-6.872632952284276,-5.43318680501147,-5.130544900397967,-5.827461389371557,0.5952401511751612,10,-3.1748040637236734,-3.225145758378771,-3.444843609823601,-3.5336665393857816,-3.6668029242213978,-3.409052579106645,0.18543945807317663
0.1768181324005127,0.025278518342122868,0.007221412658691406,0.0009340972346455026,0.8,1.0,1.0,400,5,2,0.01,0.65,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 2, 'learning_rate': 0.01, 'colsample_bytree': 0.65}",-5.355966492945926,-5.480717549856085,-5.902241742585835,-5.2437285415588,-5.253502772066886,-5.447231419802708,0.24307579559735495,1,-4.662044243723923,-4.761831313670594,-4.9207652988519035,-4.765991099733382,-4.85308103421236,-4.792742598038433,0.08807241201062477
0.2350295066833496,0.07130577841217113,0.010340118408203125,0.006655993232443253,1.0,1.0,0.1,150,8,6,0.12,0.8,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.1, 'n_estimators': 150, 'min_child_weight': 8, 'max_depth': 6, 'learning_rate': 0.12, 'colsample_bytree': 0.8}",-6.606849853542395,-6.142473074880041,-6.777087094861941,-5.626165220398845,-5.358278600829467,-6.102170768902538,0.546222324939822,21,-0.2533080965844968,-0.37785689325214916,-0.5089559980261514,-0.6539323734252608,-0.8756779905328863,-0.5339462703641888,0.21675950979756045
1.0077655792236329,0.25007971106097004,0.012012338638305664,0.004202196329242305,0.65,0.5,0.01,800,3,4,0.01,1.0,"{'subsample': 0.65, 'reg_lambda': 0.5, 'reg_alpha': 0.01, 'n_estimators': 800, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",-6.50248107627926,-5.76439533269973,-6.589235671128963,-5.223491850580562,-5.289857647689781,-5.8738923156756595,0.5801632173508566,11,-1.0338686736132399,-1.73634881338614,-2.1715959621748127,-2.414554490553918,-2.6267953999155984,-1.996632667928742,0.5651615816084493
1.5835952758789062,0.4128957475668872,0.011140584945678711,0.002150639628750222,1.0,1.0,0.0,400,1,6,0.01,1.0,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",-6.148165196824611,-6.048959504091649,-6.841062758825775,-5.455933847192728,-5.336375445220107,-5.966099350430974,0.5408134208774604,13,-0.6453745110727577,-1.0087208963389453,-1.3819503153748116,-1.601663021911792,-1.8916817277300253,-1.3058780944856665,0.4384082542374127
0.42830686569213866,0.11570595139092837,0.008590459823608398,0.001189314656561565,0.8,1.0,1.0,400,5,3,0.03,1.0,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 1.0, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.03, 'colsample_bytree': 1.0}",-6.618064810987582,-5.857938065428004,-6.620481387260265,-5.238932743117996,-5.209039267403739,-5.908891254839517,0.6245832352145549,12,-1.2959800211625672,-2.084285521897681,-2.568982496148323,-2.8188981029714517,-2.997054281619552,-2.3530400847599147,0.6112305779387487
1.4214982032775878,0.533530619983452,0.01185779571533203,0.0017018565972133576,0.8,0.5,0.1,600,3,6,0.01,0.65,"{'subsample': 0.8, 'reg_lambda': 0.5, 'reg_alpha': 0.1, 'n_estimators': 600, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 0.65}",-6.181384211830387,-5.763591213247352,-6.740779269646284,-5.280062677775961,-5.160963941378104,-5.8253562627756175,0.5843513247924166,9,-0.6055026677523797,-0.9660686265959562,-1.2153411325976908,-1.4572369438114452,-1.6050558933605081,-1.169841052823596,0.3561122371936145
